,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
916,917,2015-10-18,"18:05:59,725",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
917,918,2015-10-18,"18:05:59,725",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 62 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
918,919,2015-10-18,"18:06:00,731",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
919,920,2015-10-18,"18:06:00,731",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 63 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
920,921,2015-10-18,"18:06:01,747",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
921,922,2015-10-18,"18:06:01,747",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 64 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
922,923,2015-10-18,"18:06:01,840",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
923,924,2015-10-18,"18:06:02,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
924,925,2015-10-18,"18:06:02,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 65 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
925,926,2015-10-18,"18:06:02,841",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
926,927,2015-10-18,"18:06:03,028",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
927,928,2015-10-18,"18:06:03,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
928,929,2015-10-18,"18:06:03,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 66 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
929,930,2015-10-18,"18:06:03,856",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
930,931,2015-10-18,"18:06:03,856",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
931,932,2015-10-18,"18:06:04,809",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
932,933,2015-10-18,"18:06:04,809",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 67 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
933,934,2015-10-18,"18:06:04,872",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
934,935,2015-10-18,"18:06:05,825",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
935,936,2015-10-18,"18:06:05,825",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 68 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
936,937,2015-10-18,"18:06:05,888",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
937,938,2015-10-18,"18:06:05,934",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
938,939,2015-10-18,"18:06:06,169",INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
939,940,2015-10-18,"18:06:06,294",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
940,941,2015-10-18,"18:06:06,841",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
941,942,2015-10-18,"18:06:06,841",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 69 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
942,943,2015-10-18,"18:06:06,935",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
943,944,2015-10-18,"18:06:07,888",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
944,945,2015-10-18,"18:06:07,888",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 70 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
945,946,2015-10-18,"18:06:07,950",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
946,947,2015-10-18,"18:06:07,950",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
947,948,2015-10-18,"18:06:08,903",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
948,949,2015-10-18,"18:06:08,903",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 71 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
949,950,2015-10-18,"18:06:08,950",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
950,951,2015-10-18,"18:06:09,325",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
951,952,2015-10-18,"18:06:09,528",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
952,953,2015-10-18,"18:06:09,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
953,954,2015-10-18,"18:06:09,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 72 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
954,955,2015-10-18,"18:06:09,966",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
955,956,2015-10-18,"18:06:09,966",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
956,957,2015-10-18,"18:06:10,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
957,958,2015-10-18,"18:06:10,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 73 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
958,959,2015-10-18,"18:06:10,982",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
959,960,2015-10-18,"18:06:11,935",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
960,961,2015-10-18,"18:06:11,935",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 74 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
961,962,2015-10-18,"18:06:11,997",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
962,963,2015-10-18,"18:06:11,997",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
963,964,2015-10-18,"18:06:12,466",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
964,965,2015-10-18,"18:06:12,654",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
965,966,2015-10-18,"18:06:12,951",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
966,967,2015-10-18,"18:06:12,951",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 75 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
967,968,2015-10-18,"18:06:13,013",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
968,969,2015-10-18,"18:06:13,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
969,970,2015-10-18,"18:06:13,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 76 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
970,971,2015-10-18,"18:06:14,013",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
971,972,2015-10-18,"18:06:14,013",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
972,973,2015-10-18,"18:06:14,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
973,974,2015-10-18,"18:06:14,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 77 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
