,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1138,1139,Jul,5,00:02:22,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,"70    E189
Name: EventId, dtype: object","70    <*>
Name: EventTemplate, dtype: object"
1139,1140,Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,00:03:06.178 : Started generating hashes,"220    E64
Name: EventId, dtype: object","220    <*> : <*> <*> <*>
Name: EventTemplate, dtype: object"
1140,1141,Jul,5,00:03:36,calvisitor-10-105-162-105,sharingd,30299,,00:03:36.715 : BTLE scanning started,"220    E64
Name: EventId, dtype: object","220    <*> : <*> <*> <*>
Name: EventTemplate, dtype: object"
1141,1142,Jul,5,00:09:34,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,"70    E189
Name: EventId, dtype: object","70    <*>
Name: EventTemplate, dtype: object"
1142,1143,Jul,5,00:17:32,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,35435,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.","122    E347
Name: EventId, dtype: object","122    <<<< FigByteStream >>>> FigByteStreamStatsLogO...
Name: EventTemplate, dtype: object"
1143,1144,Jul,5,00:17:35,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
1144,1145,Jul,5,00:17:50,authorMacBook-Pro,corecaptured,35613,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,"224    E164
Name: EventId, dtype: object","224    CCFile::captureLogRun() Exiting CCFile::captur...
Name: EventTemplate, dtype: object"
1145,1146,Jul,5,00:17:52,authorMacBook-Pro,kernel,0,,AirPort: Link Up on en0,"45    E175
Name: EventId, dtype: object","45    <*> <*>
Name: EventTemplate, dtype: object"
1146,1147,Jul,5,00:18:04,authorMacBook-Pro,QQ,10018,,button report: 0x80039B7,"39    E185
Name: EventId, dtype: object","39    <*> <*> <*>
Name: EventTemplate, dtype: object"
1147,1148,Jul,5,00:18:07,authorMacBook-Pro,QQ,10018,,button report: 0X80076ED,"39    E185
Name: EventId, dtype: object","39    <*> <*> <*>
Name: EventTemplate, dtype: object"
1148,1149,Jul,5,00:18:09,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,35618,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,"178    E329
Name: EventId, dtype: object","178    dnssd_clientstub ConnectToServer: connect() fa...
Name: EventTemplate, dtype: object"
1149,1150,Jul,5,00:18:12,authorMacBook-Pro,AddressBookSourceSync,35614,,Unrecognized attribute value: t:AbchPersonItemType,"439    E191
Name: EventId, dtype: object","439    Unrecognized attribute value: t:AbchPersonItem...
Name: EventTemplate, dtype: object"
1150,1151,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,"256    E65
Name: EventId, dtype: object","256    -_continuousScroll is deprecated for NSScrollW...
Name: EventTemplate, dtype: object"
1151,1152,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,"200    E66
Name: EventId, dtype: object","200    -deviceDeltaY is deprecated for NSScrollWheel....
Name: EventTemplate, dtype: object"
1152,1153,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871,"296    E226
Name: EventId, dtype: object","296    [00:28:42.167] (Fig) signalled err=-12871
Name: EventTemplate, dtype: object"
1153,1154,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),"37    E348
Name: EventId, dtype: object","37    [00:29:04.085] <<<< CRABS >>>> crabsWaitForLoa...
Name: EventTemplate, dtype: object"
1154,1155,Jul,5,00:29:25,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 22710 failed: 3 - No network route,"42    E95
Name: EventId, dtype: object","42    tcp_connection_handle_connect_conditions_bad <...
Name: EventTemplate, dtype: object"
1155,1156,Jul,5,00:30:00,calvisitor-10-105-163-10,syslogd,44,,"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","30    E330
Name: EventId, dtype: object","30    Configuration Notice: ASL Module ""com.apple.co...
Name: EventTemplate, dtype: object"
1156,1157,Jul,5,00:33:56,calvisitor-10-105-163-10,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","275    E446
Name: EventId, dtype: object","275    PBRequester failed with Error Error Domain=NSU...
Name: EventTemplate, dtype: object"
1157,1158,Jul,5,00:47:16,calvisitor-10-105-163-10,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,"179    E269
Name: EventId, dtype: object","179    send_datagram_available_ping: pid 445 failed t...
Name: EventTemplate, dtype: object"
1158,1159,Jul,5,00:53:57,calvisitor-10-105-163-10,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 2","229    E100
Name: EventId, dtype: object","229    NETWORK: no response from server, reachability...
Name: EventTemplate, dtype: object"
1159,1160,Jul,5,00:55:33,calvisitor-10-105-163-10,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6","5    E363
Name: EventId, dtype: object","5    NETWORK: requery, 0, 0, 0, 0, <*> items, fQuer...
Name: EventTemplate, dtype: object"
1160,1161,Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4,"81    E101
Name: EventId, dtype: object","81    Failed to stop a scan - central is not powered...
Name: EventTemplate, dtype: object"
1161,1162,Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","175    E271
Name: EventId, dtype: object","175    device_generate_desktop_screenshot: authw <*> ...
Name: EventTemplate, dtype: object"
1162,1163,Jul,5,01:19:55,calvisitor-10-105-163-10,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),"358    E223
Name: EventId, dtype: object","358    [HID] [ATC] AppleDeviceManagementHIDEventServi...
Name: EventTemplate, dtype: object"
1163,1164,Jul,5,01:33:27,calvisitor-10-105-163-10,kernel,0,,en0: channel changed to 1,"173    E114
Name: EventId, dtype: object","173    en0: channel changed to <*>
Name: EventTemplate, dtype: object"
1164,1165,Jul,5,01:47:03,calvisitor-10-105-163-10,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,"418    E83
Name: EventId, dtype: object","418    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
1165,1166,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
1166,1167,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,"11    E39
Name: EventId, dtype: object","11    Thermal pressure state: <*> Memory pressure st...
Name: EventTemplate, dtype: object"
1167,1168,Jul,5,02:27:57,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
1168,1169,Jul,5,02:28:22,calvisitor-10-105-163-10,kernel,0,,ARPT: 720406.265686: AirPort_Brcm43xx::powerChange: System Sleep,"9    E97
Name: EventId, dtype: object","9    ARPT: <*> AirPort_Brcm43xx::powerChange: Syste...
Name: EventTemplate, dtype: object"
1169,1170,Jul,5,02:41:24,calvisitor-10-105-163-10,kernel,0,,ARPT: 720413.304306: wl0: setup_keepalive: Remote IP: 17.249.12.81,"241    E272
Name: EventId, dtype: object","241    ARPT: <*> wl0: setup_keepalive: <*> IP: <*>
Name: EventTemplate, dtype: object"
1170,1171,Jul,5,02:54:51,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::wakeEventHandlerThread,"186    E132
Name: EventId, dtype: object","186    AppleCamIn::wakeEventHandlerThread
Name: EventTemplate, dtype: object"
1171,1172,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,"253    E10
Name: EventId, dtype: object","253    en0: BSSID changed to <*>
Name: EventTemplate, dtype: object"
1172,1173,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,"253    E10
Name: EventId, dtype: object","253    en0: BSSID changed to <*>
Name: EventTemplate, dtype: object"
1173,1174,Jul,5,03:08:49,calvisitor-10-105-163-10,sandboxd,129,[35762],com.apple.Addres(35762) deny network-outbound /private/var/run/mDNSResponder,"345    E242
Name: EventId, dtype: object","345    <*> deny network-outbound /private/var/run/mDN...
Name: EventTemplate, dtype: object"
1174,1175,Jul,5,03:35:40,calvisitor-10-105-163-10,kernel,0,,RTC: PowerByCalendarDate setting ignored,"231    E131
Name: EventId, dtype: object","231    <*> <*>
Name: EventTemplate, dtype: object"
1175,1176,Jul,5,03:35:45,calvisitor-10-105-163-10,kernel,0,,ARPT: 720580.338311: AirPort_Brcm43xx::powerChange: System Sleep,"9    E97
Name: EventId, dtype: object","9    ARPT: <*> AirPort_Brcm43xx::powerChange: Syste...
Name: EventTemplate, dtype: object"
1176,1177,Jul,5,03:49:12,calvisitor-10-105-163-10,kernel,0,,Wake reason: RTC (Alarm),"348    E159
Name: EventId, dtype: object","348    Wake reason: RTC (Alarm)
Name: EventTemplate, dtype: object"
1177,1178,Jul,5,03:49:24,calvisitor-10-105-163-10,kernel,0,,Sandbox: com.apple.Addres(35773) deny(1) network-outbound /private/var/run/mDNSResponder,"177    E198
Name: EventId, dtype: object","177    Sandbox: <*> deny(1) <*> <*>
Name: EventTemplate, dtype: object"
1178,1179,Jul,5,03:49:51,calvisitor-10-105-163-10,kernel,0,,"PM response took 1988 ms (54, powerd)","199    E42
Name: EventId, dtype: object","199    PM response took <*> ms <*> <*>
Name: EventTemplate, dtype: object"
1179,1180,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,Wake reason: EC.SleepTimer (SleepTimer),"257    E67
Name: EventId, dtype: object","257    Wake reason: EC.SleepTimer (SleepTimer)
Name: EventTemplate, dtype: object"
1180,1181,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","64    E99
Name: EventId, dtype: object","64    USBMSC Identifier (non-unique): 000000000820 0...
Name: EventTemplate, dtype: object"
1181,1182,Jul,5,04:12:21,calvisitor-10-105-163-10,syslogd,44,,ASL Sender Statistics,"16    E179
Name: EventId, dtype: object","16    <*> <*> <*>
Name: EventTemplate, dtype: object"
1182,1183,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,"297    E382
Name: EventId, dtype: object","297    **** [BroadcomBluetoothHostControllerUSBTransp...
Name: EventTemplate, dtype: object"
1183,1184,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","34    E227
Name: EventId, dtype: object","34    hibernate_newruntime_map time: 0 ms, IOPolledF...
Name: EventTemplate, dtype: object"
1184,1185,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s","208    E423
Name: EventId, dtype: object","208    hibernate_machine_init pagesDone <*> sum2 <*> ...
Name: EventTemplate, dtype: object"
1185,1186,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting,"283    E102
Name: EventId, dtype: object","283    vm_compressor_fastwake_warmup (581519 - 591525...
Name: EventTemplate, dtype: object"
1186,1187,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,BuildActDeviceEntry exit,"70    E189
Name: EventId, dtype: object","70    <*>
Name: EventTemplate, dtype: object"
1187,1188,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))","393    E447
Name: EventId, dtype: object","393    <IMMacNotificationCenterManager: 0x7ff1b2e00ba...
Name: EventTemplate, dtype: object"
1188,1189,Jul,5,10:31:23,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::handleWakeEvent_gated,"415    E128
Name: EventId, dtype: object","415    AppleCamIn::handleWakeEvent_gated
Name: EventTemplate, dtype: object"
1189,1190,Jul,5,10:31:24,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,"263    E257
Name: EventId, dtype: object","263    __73-[NetworkAnalyticsEngine observeValueForKe...
Name: EventTemplate, dtype: object"
1190,1191,Jul,5,10:31:56,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Active',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
1191,1192,Jul,5,10:32:08,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Inactive',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
1192,1193,Jul,5,10:41:38,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,"432    E145
Name: EventId, dtype: object","432    KeychainGetICDPStatus: keychain: -25300
Name: EventTemplate, dtype: object"
1193,1194,Jul,5,10:43:32,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,"432    E145
Name: EventId, dtype: object","432    KeychainGetICDPStatus: keychain: -25300
Name: EventTemplate, dtype: object"
1194,1195,Jul,5,10:44:16,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,"432    E145
Name: EventId, dtype: object","432    KeychainGetICDPStatus: keychain: -25300
Name: EventTemplate, dtype: object"
1195,1196,Jul,5,10:45:00,calvisitor-10-105-160-179,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35830,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","428    E435
Name: EventId, dtype: object","428    Path not allowed in target domain: type = pid,...
Name: EventTemplate, dtype: object"
1196,1197,Jul,5,10:48:06,calvisitor-10-105-160-179,quicklookd,35840,,Error returned from iconservicesagent: (null),"395    E157
Name: EventId, dtype: object","395    Error returned from iconservicesagent: (null)
Name: EventTemplate, dtype: object"
1197,1198,Jul,5,10:52:15,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""","246    E424
Name: EventId, dtype: object","246    <*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(Pr...
Name: EventTemplate, dtype: object"
