,LineId,Time,Component,Pid,Content,EventId,EventTemplate
972,973,20171223-22:30:24:132,Step_LSC,30002312,onExtend:1514039424000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
973,974,20171223-22:30:24:347,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068346,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
974,975,20171223-22:30:24:348,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
975,976,20171223-22:30:24:355,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
976,977,20171223-22:30:24:358,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
977,978,20171223-22:31:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
978,979,20171223-22:31:31:924,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
979,980,20171223-22:31:31:940,Step_LSC,30002312,onExtend:1514039492000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
980,981,20171223-22:31:32:225,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068666,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
981,982,20171223-22:31:32:226,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
982,983,20171223-22:31:32:241,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
983,984,20171223-22:31:32:246,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
984,985,20171223-22:31:54:515,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,"9    E12
Name: EventId, dtype: object","9    onReceive action: android.intent.action.SCREEN...
Name: EventTemplate, dtype: object"
985,986,20171223-22:31:59:613,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
986,987,20171223-22:31:59:618,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
987,988,20171223-22:31:59:619,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
988,989,20171223-22:31:59:619,Step_StandStepCounter,30002312,flush sensor data,"3    E6
Name: EventId, dtype: object","3    flush sensor data
Name: EventTemplate, dtype: object"
989,990,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039515000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
990,991,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039575000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
991,992,20171223-22:31:59:620,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28136544,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
992,993,20171223-22:31:59:621,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
993,994,20171223-22:31:59:621,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
994,995,20171223-22:31:59:652,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
995,996,20171223-22:31:59:655,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
996,997,20171223-22:31:59:656,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
997,998,20171223-22:31:59:723,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
998,999,20171223-22:31:59:725,Step_LSC,30002312,onExtend:1514039520000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
999,1000,20171223-22:31:59:725,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039575000","42    E40
Name: EventId, dtype: object","42    <*> <*>
Name: EventTemplate, dtype: object"
1000,1001,20171223-22:31:59:956,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28163940,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1001,1002,20171223-22:31:59:957,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1002,1003,20171223-22:31:59:965,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1003,1004,20171223-22:31:59:968,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1004,1005,20171223-22:32:0:95,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1005,1006,20171223-22:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,"14    E41
Name: EventId, dtype: object","14    <*> <*>
Name: EventTemplate, dtype: object"
1006,1007,20171223-22:32:28:796,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","35    E2
Name: EventId, dtype: object","35    startSync hiSyncOption = <*> syncMethod=2, syn...
Name: EventTemplate, dtype: object"
1007,1008,20171223-22:32:28:796,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,"38    E34
Name: EventId, dtype: object","38    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1008,1009,20171223-22:32:28:798,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,"36    E32
Name: EventId, dtype: object","36    needAutoSync autoSyncSwitch is open
Name: EventTemplate, dtype: object"
1009,1010,20171223-22:32:28:800,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","37    E33
Name: EventId, dtype: object","37    <*> the <*> switch is open, start push <*> data!
Name: EventTemplate, dtype: object"
1010,1011,20171223-22:32:28:800,HiH_,30002312,initDataPrivacy the dataPrivacy is true,"38    E34
Name: EventId, dtype: object","38    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1011,1012,20171223-22:32:28:801,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","37    E33
Name: EventId, dtype: object","37    <*> the <*> switch is open, start push <*> data!
Name: EventTemplate, dtype: object"
1012,1013,20171223-22:32:28:801,HiH_,30002312,initUserPrivacy the userPrivacy is true,"38    E34
Name: EventId, dtype: object","38    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1013,1014,20171223-22:32:28:801,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,"39    E35
Name: EventId, dtype: object","39    ifCanSync not! no cloud version
Name: EventTemplate, dtype: object"
1014,1015,20171223-22:32:28:801,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,"10    E36
Name: EventId, dtype: object","10    <*>
Name: EventTemplate, dtype: object"
1015,1016,20171223-22:33:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1016,1017,20171223-22:33:9:926,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1017,1018,20171223-22:33:9:938,Step_LSC,30002312,onExtend:1514039590000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1018,1019,20171223-22:33:10:228,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28164276,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1019,1020,20171223-22:33:10:229,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1020,1021,20171223-22:33:10:244,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1021,1022,20171223-22:33:10:248,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1022,1023,20171223-22:33:30:315,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,"9    E12
Name: EventId, dtype: object","9    onReceive action: android.intent.action.SCREEN...
Name: EventTemplate, dtype: object"
1023,1024,20171223-22:33:46:274,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1024,1025,20171223-22:33:46:279,Step_LSC,30002312,onExtend:1514039626000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1025,1026,20171223-22:33:46:301,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
1026,1027,20171223-22:33:46:303,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
1027,1028,20171223-22:33:46:303,Step_StandStepCounter,30002312,flush sensor data,"3    E6
Name: EventId, dtype: object","3    flush sensor data
Name: EventTemplate, dtype: object"
1028,1029,20171223-22:33:46:304,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28234547,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1029,1030,20171223-22:33:46:304,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1030,1031,20171223-22:33:46:305,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1031,1032,20171223-22:33:46:311,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1032,1033,20171223-22:33:46:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1033,1034,20171223-22:33:46:315,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
1034,1035,20171223-22:33:46:405,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1035,1036,20171223-22:33:46:406,Step_LSC,30002312,onExtend:1514039626000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1036,1037,20171223-22:33:46:616,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1037,1038,20171223-22:33:46:616,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1038,1039,20171223-22:33:46:622,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1039,1040,20171223-22:33:46:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1040,1041,20171223-22:34:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1041,1042,20171223-22:35:0:49,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1042,1043,20171223-22:36:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1043,1044,20171223-22:37:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1044,1045,20171223-22:37:14:939,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1045,1046,20171223-22:37:14:951,Step_LSC,30002312,onExtend:1514039834000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1046,1047,20171223-22:37:15:240,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1047,1048,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1048,1049,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1049,1050,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1050,1051,20171223-22:37:37:466,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,"9    E12
Name: EventId, dtype: object","9    onReceive action: android.intent.action.SCREEN...
Name: EventTemplate, dtype: object"
1051,1052,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1052,1053,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1053,1054,20171223-22:39:25:264,Step_LSC,30002312,onExtend:1514039857000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1054,1055,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1055,1056,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039977000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
