,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
1289,1290,2015-07-29,"23:50:50,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20050,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1290,1291,2015-07-29,"23:52:07,913",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:54643; will be dropped if server is in r-o mode,"26    E11.0
Name: EventId, dtype: object","26    <*> <*>
Name: EventTemplate, dtype: object"
1291,1292,2015-07-29,"23:52:10,300",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.17:46387,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1292,1293,2015-07-30,"13:34:19,139",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:48701,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1293,1294,2015-07-30,"14:09:14,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f20068, timeout of 20000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1294,1295,2015-07-30,"14:38:08,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420073,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1295,1296,2015-07-30,"14:52:23,211",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37335 which had sessionid 0x24ed93119420065,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
1296,1297,2015-07-30,"14:52:27,546",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53520 which had sessionid 0x24ed9311942005f,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
1297,1298,2015-07-30,"14:52:27,546",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1298,1299,2015-07-30,"15:13:13,987",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e005e,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1299,1300,2015-07-30,"15:13:52,745",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942007e with negotiated timeout 10000 for client /10.10.34.12:54673,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1300,1301,2015-07-30,"15:18:48,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e0065, timeout of 20000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1301,1302,2015-07-30,"15:24:39,217",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53857 which had sessionid 0x24ed93119420082,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
1302,1303,2015-07-30,"15:34:30,623",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1303,1304,2015-07-30,"15:35:06,129",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54078,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1304,1305,2015-07-30,"15:35:06,939",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.18:40006,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1305,1306,2015-07-30,"15:35:06,940",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942008c with negotiated timeout 10000 for client /10.10.34.18:40006,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1306,1307,2015-07-30,"15:35:08,822",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed93119420091 with negotiated timeout 10000 for client /10.10.34.40:47629,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1307,1308,2015-07-30,"15:35:20,505",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54134,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1308,1309,2015-07-30,"15:37:52,338",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1309,1310,2015-07-30,"15:38:12,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420094,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1310,1311,2015-07-30,"15:41:43,385",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1311,1312,2015-07-30,"16:00:22,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0081,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1312,1313,2015-07-30,"16:00:30,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0080,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1313,1314,2015-07-30,"16:11:39,406",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1314,1315,2015-07-30,"16:11:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e007f, timeout of 10000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1315,1316,2015-07-30,"16:11:48,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed9311942008e, timeout of 10000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1316,1317,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e007a,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1317,1318,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0078,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1318,1319,2015-07-30,"16:12:05,225",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a4 with negotiated timeout 10000 for client /10.10.34.32:39275,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1319,1320,2015-07-30,"16:12:05,640",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a7 with negotiated timeout 10000 for client /10.10.34.36:45209,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1320,1321,2015-07-30,"16:12:14,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0085,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1321,1322,2015-07-30,"16:18:18,839",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.21:51262 which had sessionid 0x24ed931194200a0,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
1322,1323,2015-07-30,"16:18:19,077",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1323,1324,2015-07-30,"16:18:30,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f200a7,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1324,1325,2015-07-30,"16:18:34,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f2009f, timeout of 10000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1325,1326,2015-07-30,"16:18:34,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0083,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1326,1327,2015-07-30,"16:18:39,030",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200af with negotiated timeout 10000 for client /10.10.34.16:56646,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1327,1328,2015-07-30,"16:18:40,188",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.30:60436; will be dropped if server is in r-o mode,"26    E11.0
Name: EventId, dtype: object","26    <*> <*>
Name: EventTemplate, dtype: object"
1328,1329,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e008f, timeout of 10000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1329,1330,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed931194200ad, timeout of 10000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1330,1331,2015-07-30,"16:49:18,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f200d2, timeout of 10000ms exceeded","7    E30.0
Name: EventId, dtype: object","7    Expiring session <*> timeout of <*> exceeded
Name: EventTemplate, dtype: object"
1331,1332,2015-07-30,"16:49:18,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e00ae,"8    E13.0
Name: EventId, dtype: object","8    Processed session termination for sessionid: <*>
Name: EventTemplate, dtype: object"
1332,1333,2015-07-30,"17:12:00,363",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37600,"17    E8.0
Name: EventId, dtype: object","17    Client attempting to <*> <*> <*> at <*>
Name: EventTemplate, dtype: object"
1333,1334,2015-07-30,"17:33:11,443",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:58424; will be dropped if server is in r-o mode,"26    E11.0
Name: EventId, dtype: object","26    <*> <*>
Name: EventTemplate, dtype: object"
1334,1335,2015-07-30,"17:49:05,204",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:52866,"17    E8.0
Name: EventId, dtype: object","17    Client attempting to <*> <*> <*> at <*>
Name: EventTemplate, dtype: object"
1335,1336,2015-07-30,"17:49:45,653",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1336,1337,2015-07-30,"17:57:44,121",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33209,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
1337,1338,2015-07-30,"18:08:02,428",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1338,1339,2015-07-30,"18:17:53,378",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1339,1340,2015-07-30,"18:18:02,134",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b000a with negotiated timeout 10000 for client /10.10.34.13:52286,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1340,1341,2015-07-30,"18:18:19,328",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.20:49010 which had sessionid 0x24ede63a01b000e,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
1341,1342,2015-07-30,"18:18:28,772",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53422,"17    E8.0
Name: EventId, dtype: object","17    Client attempting to <*> <*> <*> at <*>
Name: EventTemplate, dtype: object"
1342,1343,2015-07-30,"19:19:12,775",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b0027 with negotiated timeout 10000 for client /10.10.34.13:52301,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1343,1344,2015-07-30,"19:19:56,251",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b002a with negotiated timeout 20000 for client /10.10.34.11:54338,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1344,1345,2015-07-30,"19:35:00,506",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:52310,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1345,1346,2015-07-30,"19:35:08,093",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54576,"17    E8.0
Name: EventId, dtype: object","17    Client attempting to <*> <*> <*> at <*>
Name: EventTemplate, dtype: object"
1346,1347,2015-07-30,"20:41:23,305",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
1347,1348,2015-07-30,"21:03:49,284",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b006c with negotiated timeout 10000 for client /10.10.34.40:47637,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
1348,1349,2015-07-30,"23:46:27,304",INFO,main,QuorumPeerMain,127,Starting quorum peer,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
