,LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
1164,1165,03-17,16:15:27.175,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...,"83    E100
Name: EventId, dtype: object","83    shouldBlockLocation running ...
Name: EventTemplate, dtype: object"
1165,1166,03-17,16:15:27.175,2626,2809,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,"105    E101
Name: EventId, dtype: object","105    shouldBlockLocation  ret:false
Name: EventTemplate, dtype: object"
1166,1167,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
1167,1168,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
1168,1169,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
1169,1170,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
1170,1171,03-17,16:15:27.189,1702,3693,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
1171,1172,03-17,16:15:27.190,1702,3693,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
1172,1173,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
1173,1174,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
1174,1175,03-17,16:15:27.236,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,"83    E100
Name: EventId, dtype: object","83    shouldBlockLocation running ...
Name: EventTemplate, dtype: object"
1175,1176,03-17,16:15:27.237,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,"105    E101
Name: EventId, dtype: object","105    shouldBlockLocation  ret:false
Name: EventTemplate, dtype: object"
1176,1177,03-17,16:15:27.269,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1177,1178,03-17,16:15:27.270,1702,2558,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1178,1179,03-17,16:15:27.283,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,"83    E100
Name: EventId, dtype: object","83    shouldBlockLocation running ...
Name: EventTemplate, dtype: object"
1179,1180,03-17,16:15:27.284,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,"105    E101
Name: EventId, dtype: object","105    shouldBlockLocation  ret:false
Name: EventTemplate, dtype: object"
1180,1181,03-17,16:15:27.305,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...,"83    E100
Name: EventId, dtype: object","83    shouldBlockLocation running ...
Name: EventTemplate, dtype: object"
1181,1182,03-17,16:15:27.305,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,"105    E101
Name: EventId, dtype: object","105    shouldBlockLocation  ret:false
Name: EventTemplate, dtype: object"
1182,1183,03-17,16:15:27.628,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1183,1184,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,"36    E78
Name: EventId, dtype: object","36    stopWifiDisplayScanLocked record.mWifiDisplayS...
Name: EventTemplate, dtype: object"
1184,1185,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1185,1186,03-17,16:15:27.829,1702,27365,D,ActivityManager,cleanUpApplicationRecord -- 13094,"25    E81
Name: EventId, dtype: object","25    cleanUpApplicationRecord -- <*>
Name: EventTemplate, dtype: object"
1186,1187,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 13094, restart: false","87    E149
Name: EventId, dtype: object","87    cleanUpApplicationRecordLocked, pid: <*> resta...
Name: EventTemplate, dtype: object"
1187,1188,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 13094, euid: 0","41    E86
Name: EventId, dtype: object","41    cleanUpApplicationRecordLocked, reset pid: 130...
Name: EventTemplate, dtype: object"
1188,1189,03-17,16:15:28.099,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,"83    E100
Name: EventId, dtype: object","83    shouldBlockLocation running ...
Name: EventTemplate, dtype: object"
1189,1190,03-17,16:15:28.100,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,"105    E101
Name: EventId, dtype: object","105    shouldBlockLocation  ret:false
Name: EventTemplate, dtype: object"
1190,1191,03-17,16:15:28.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1191,1192,03-17,16:15:28.489,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1192,1193,03-17,16:15:28.489,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1193,1194,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1194,1195,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1195,1196,03-17,16:15:28.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1196,1197,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1197,1198,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1198,1199,03-17,16:15:29.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1199,1200,03-17,16:15:29.173,2626,2643,W,PhoneInterfaceManager,shouldBlockLocation running ...,"83    E100
Name: EventId, dtype: object","83    shouldBlockLocation running ...
Name: EventTemplate, dtype: object"
1200,1201,03-17,16:15:29.173,2626,2643,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,"105    E101
Name: EventId, dtype: object","105    shouldBlockLocation  ret:false
Name: EventTemplate, dtype: object"
1201,1202,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1202,1203,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1203,1204,03-17,16:15:29.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1204,1205,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1205,1206,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1206,1207,03-17,16:15:29.694,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1207,1208,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1208,1209,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1209,1210,03-17,16:15:29.995,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1210,1211,03-17,16:15:30.026,1702,3694,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1211,1212,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1212,1213,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1213,1214,03-17,16:15:30.297,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1214,1215,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1215,1216,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1216,1217,03-17,16:15:30.599,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1217,1218,03-17,16:15:30.902,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1218,1219,03-17,16:15:30.903,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1219,1220,03-17,16:15:30.903,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1220,1221,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1221,1222,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
1222,1223,03-17,16:15:31.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
1223,1224,03-17,16:15:32.289,1702,3693,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
1224,1225,03-17,16:15:33.396,1702,2558,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121","22    E174
Name: EventId, dtype: object","22    cancelNotificationWithTag pid 28601,uid = 1011...
Name: EventTemplate, dtype: object"
1225,1226,03-17,16:15:33.396,1702,1702,I,NotificationManager,"cancelNotification,index:-1","143    E141
Name: EventId, dtype: object","143    cancelNotification,index:-1
Name: EventTemplate, dtype: object"
1226,1227,03-17,16:15:33.398,1702,3137,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119","22    E174
Name: EventId, dtype: object","22    cancelNotificationWithTag pid 28601,uid = 1011...
Name: EventTemplate, dtype: object"
1227,1228,03-17,16:15:33.398,1702,1702,I,NotificationManager,"cancelNotification,index:-1","143    E141
Name: EventId, dtype: object","143    cancelNotification,index:-1
Name: EventTemplate, dtype: object"
1228,1229,03-17,16:15:33.419,1702,8290,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),"66    E50
Name: EventId, dtype: object","66    enqueueNotificationInternal: pkg=com.tencent.m...
Name: EventTemplate, dtype: object"
1229,1230,03-17,16:15:33.424,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,"122    E87
Name: EventId, dtype: object","122    enqueueNotificationInternal: n.getKey = <*>
Name: EventTemplate, dtype: object"
1230,1231,03-17,16:15:33.426,28601,29239,V,AudioManager,getRingerMode...,"45    E118
Name: EventId, dtype: object","45    <*>
Name: EventTemplate, dtype: object"
1231,1232,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false","11    E183
Name: EventId, dtype: object","11    updateLightsLocked,mInCall =false,mScreenOn = ...
Name: EventTemplate, dtype: object"
1232,1233,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight","58    E105
Name: EventId, dtype: object","58    updateLightsLocked,turn off notificationLight
Name: EventTemplate, dtype: object"
1233,1234,03-17,16:15:33.438,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mobileqq|121|null|10111,"19    E127
Name: EventId, dtype: object","19    addNotification <*>
Name: EventTemplate, dtype: object"
1234,1235,03-17,16:15:33.524,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,"137    E107
Name: EventId, dtype: object","137    <*>
Name: EventTemplate, dtype: object"
1235,1236,03-17,16:15:33.527,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,"157    E58
Name: EventId, dtype: object","157    disable: < expand <*> alerts <*> back home rec...
Name: EventTemplate, dtype: object"
1236,1237,03-17,16:15:33.527,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
1237,1238,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0","120    E75
Name: EventId, dtype: object","120    updateNotificationShade: total=0, active=0
Name: EventTemplate, dtype: object"
1238,1239,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,removeNotificationChildren,"173    E116
Name: EventId, dtype: object","173    removeNotificationChildren
Name: EventTemplate, dtype: object"
1239,1240,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","104    E88
Name: EventId, dtype: object","104    updateNotificationShade: total=1, active=1
Name: EventTemplate, dtype: object"
1240,1241,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,removeNotificationChildren,"173    E116
Name: EventId, dtype: object","173    removeNotificationChildren
Name: EventTemplate, dtype: object"
1241,1242,03-17,16:15:33.530,1702,2113,I,NotificationManager,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,"38    E128
Name: EventId, dtype: object","38    Marking notification as seen <*>
Name: EventTemplate, dtype: object"
1242,1243,03-17,16:15:33.533,1702,17621,I,NotificationManager,onNotificationExpansionChanged called,"177    E108
Name: EventId, dtype: object","177    <*> called
Name: EventTemplate, dtype: object"
1243,1244,03-17,16:15:33.554,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
