,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
955,956,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
956,957,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
957,958,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
958,959,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
959,960,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000083_1138' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
960,961,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000083_1138: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
961,962,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000084_1141' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
962,963,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
963,964,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000084_1141: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
964,965,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000080_1135: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
965,966,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000082_1137' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
966,967,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000082_1137: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
967,968,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000081_1136' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
968,969,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000081_1136: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
969,970,17/06/09,20:10:58,INFO,executor.Executor,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
970,971,17/06/09,20:10:58,INFO,executor.Executor,Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
971,972,17/06/09,20:10:58,INFO,executor.Executor,Finished task 80.0 in stage 24.0 (TID 1135). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
972,973,17/06/09,20:10:58,INFO,executor.Executor,Finished task 82.0 in stage 24.0 (TID 1137). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
973,974,17/06/09,20:10:58,INFO,executor.Executor,Finished task 81.0 in stage 24.0 (TID 1136). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
974,975,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1145,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
975,976,17/06/09,20:10:58,INFO,executor.Executor,Running task 120.0 in stage 24.0 (TID 1145),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
976,977,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1146,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
977,978,17/06/09,20:10:58,INFO,executor.Executor,Running task 121.0 in stage 24.0 (TID 1146),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
978,979,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1147,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
979,980,17/06/09,20:10:58,INFO,executor.Executor,Running task 122.0 in stage 24.0 (TID 1147),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
980,981,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1150,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
981,982,17/06/09,20:10:58,INFO,executor.Executor,Running task 123.0 in stage 24.0 (TID 1150),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
982,983,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1151,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
983,984,17/06/09,20:10:58,INFO,executor.Executor,Running task 124.0 in stage 24.0 (TID 1151),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
984,985,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
985,986,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
986,987,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
987,988,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
988,989,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
989,990,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
990,991,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -82, init = 122, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
991,992,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000124_1151' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
992,993,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000124_1151: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
993,994,17/06/09,20:10:58,INFO,executor.Executor,Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
994,995,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
995,996,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
996,997,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
997,998,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
998,999,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1155,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
999,1000,17/06/09,20:10:58,INFO,executor.Executor,Running task 160.0 in stage 24.0 (TID 1155),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
1000,1001,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 39, boot = -102, init = 141, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
1001,1002,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -112, init = 150, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
1002,1003,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -107, init = 147, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
1003,1004,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -116, init = 156, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
1004,1005,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000120_1145' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
1005,1006,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000120_1145: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
1006,1007,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
1007,1008,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000121_1146' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
1008,1009,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000122_1147: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
1009,1010,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000123_1150' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123,"12    E17.0
Name: EventId, dtype: object","12    Saved output of task <*> to <*>
Name: EventTemplate, dtype: object"
1010,1011,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000121_1146: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
1011,1012,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000123_1150: Committed,"4    E18.0
Name: EventId, dtype: object","4    <*> Committed
Name: EventTemplate, dtype: object"
1012,1013,17/06/09,20:10:58,INFO,executor.Executor,Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
1013,1014,17/06/09,20:10:58,INFO,executor.Executor,Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
1014,1015,17/06/09,20:10:58,INFO,executor.Executor,Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
1015,1016,17/06/09,20:10:58,INFO,executor.Executor,Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
1016,1017,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1156,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
1017,1018,17/06/09,20:10:58,INFO,executor.Executor,Running task 161.0 in stage 24.0 (TID 1156),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
1018,1019,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1157,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
1019,1020,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1158,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
1020,1021,17/06/09,20:10:58,INFO,executor.Executor,Running task 162.0 in stage 24.0 (TID 1157),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
1021,1022,17/06/09,20:10:58,INFO,executor.Executor,Running task 163.0 in stage 24.0 (TID 1158),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
1022,1023,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1159,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
1023,1024,17/06/09,20:10:58,INFO,executor.Executor,Running task 164.0 in stage 24.0 (TID 1159),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
1024,1025,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
1025,1026,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
1026,1027,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
1027,1028,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
1028,1029,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
